L_S,vl1,vl2
24.3181,830.656,936.496
24.7973,827.131,935.593
25.276,826.67,937.186
25.754,832.65,924.118
26.2315,831.315,936.517
26.7083,827.346,946.232
27.1847,833.953,939.904
27.6604,829.299,947.373
28.1356,825.457,923.945
28.6103,829.322,904.864
29.0843,834.08,941.587
29.5579,827.17,931.974
30.0309,824.947,911.792
30.5034,833.133,939.996
30.9754,826.926,943.892
31.4468,824.203,933.561
31.9178,830.164,921.535
32.3882,830.872,933.933
32.8582,829.948,933.419
33.3276,826.389,922.87
33.7965,830.362,921.997
34.265,832.812,945.801
34.733,826.71,947.1
35.2005,824.412,909.358
35.6676,827.486,923.174
36.1341,830.476,939.146
36.6003,825.952,930.344
37.066,825.398,932.221
37.5312,833.402,929.383
37.996,830.274,948.978
38.4604,823.52,907.634
38.9243,824.345,911.91
39.3878,833.529,939.783
39.8509,826.066,946.602
40.3136,820.722,913.385
40.7759,826.114,932.911
41.2378,830.776,945.253
41.6993,824.152,918.218
42.1604,822.922,919.927
42.6211,830.547,930.909
43.0815,830.883,939.546
43.5415,823.462,911.114
44.0011,821.495,919.795
44.4604,830.421,932.598
44.9193,829.211,924.44
45.3778,825.634,923.328
45.8361,828.63,932.798
46.2939,829.91,957.104
46.7515,825.48,929.241
47.2087,823.929,904.566
47.6656,825.114,923.654
48.1222,830.015,936.423
48.5785,822.18,921.689
49.0345,822.378,922.079
49.4902,826.844,921.413
49.9456,828.095,923.021
50.4007,826.946,922.023
50.8556,824.755,917.033
51.3102,826.842,928.299
51.7645,826.447,929.582
52.2185,819.881,917.642
52.6723,822.45,921.619
53.1258,829.166,921.865
53.5791,824.681,917.598
54.0322,822.078,922.665
54.485,826.774,925.986
54.9376,822.595,923.944
55.3899,821.306,921.601
55.8421,824.966,922.398
56.294,821.474,920.705
56.7458,817.079,918.033
57.1973,822.146,918.586
57.6486,823.036,930.521
58.0998,817.352,927.817
58.5508,814.172,922.884
59.0016,817.659,920.191
59.4522,818.674,923.141
59.9026,815.5,920.425
60.3529,812.774,916.218
60.8031,815.102,917.225
61.2531,814.783,918.855
61.7029,811.673,918.893
62.1527,812.702,914.247
62.6023,815.103,916.459
63.0517,814.748,922.406
63.5011,812.347,920.625
63.9503,810.214,917.53
64.3994,812.41,911.327
64.8484,814.135,912.673
65.2973,814.445,922.145
65.7462,810.742,925.892
66.1949,809.922,918.593
66.6436,810.474,916.173
67.0922,812.016,918.248
67.5407,807.444,909.668
67.9891,807.828,906.315
68.4375,808.548,908.868
68.8859,809.306,915.209
69.3342,805.956,914.122
69.7824,806.563,913.306
70.2307,806.835,907.922
70.6789,806.326,906.126
71.127,806.735,909.703
71.5752,805.463,908.281
72.0233,807.049,904.665
72.4715,806.87,906.002
72.9196,804.687,908.91
73.3677,803.764,905.04
73.8159,804.37,902.235
74.264,803.867,905.608
74.7122,802.553,909.212
75.1604,801.015,901.471
75.6087,799.706,898.841
76.0569,799.83,895.855
76.5053,800.871,904.168
76.9537,798.909,901.287
77.4021,797.739,894.107
77.8506,797.486,896.129
78.2991,796.658,896.48
78.7478,794.154,896.196
79.1965,794.299,895.237
79.6453,794.143,895.707
80.0941,792.797,892.378
80.5431,792.228,888.571
80.9922,791.834,888.553
81.4414,790.894,892.862
81.8907,790.284,893.859
82.3401,788.591,886.369
82.7896,787.602,886.113
83.2393,787.998,882.777
83.6891,786.74,882.247
84.139,786.376,883.593
84.5891,784.58,881.144
85.0394,784.27,881.397
85.4898,783.05,880.37
85.9403,781.638,879.758
86.391,781.451,877.865
86.8419,780.402,879.388
87.293,780.368,877.896
87.7443,779.207,873.071
88.1957,778.352,870.752
88.6474,777.41,871.249
89.0992,775.86,869.232
89.5513,774.894,866.613
90.0036,774.589,864.093
90.4561,773.593,860.891
90.9088,772.738,862.85
91.3618,771.724,862.323
91.8149,770.575,860.077
92.2684,769.236,857.236
92.7221,768.308,858.176
93.176,767.778,862.033
93.6302,766.114,860.024
94.0846,764.883,854.573
94.5394,763.283,851.321
94.9944,762.621,849.094
95.4497,761.128,848.737
95.9053,760.243,848.857
96.3611,760.156,847.414
96.8173,759.967,847.61
97.2738,758.051,843.528
97.7305,757.147,840.896
98.1876,756.284,843.009
98.6451,755.102,839.576
99.1028,753.799,839.543
99.5609,752.466,839.655
100.019,751.629,839.323
100.478,750.175,837.385
100.937,748.913,837.776
101.397,747.67,838.022
101.857,746.607,837.784
102.317,745.323,831.934
102.777,744.087,828.197
103.238,742.528,828.064
103.7,740.68,828.945
104.161,739.397,829.844
104.623,737.73,827.068
105.086,736.685,824.565
105.549,735.211,822.039
106.012,733.911,820.773
106.476,732.354,820.754
106.94,731.805,818.104
107.405,730.507,816.001
107.87,728.259,813.54
108.335,727.362,811.669
108.801,725.972,810.354
109.268,725.221,809.207
109.735,724.525,808.176
110.202,723.54,807.303
110.67,721.841,807.088
111.138,720.261,805.012
111.607,718.962,803.451
112.076,717.624,802.993
112.546,716.433,801.244
113.016,714.641,799.834
113.487,713.794,800.173
113.958,712.388,798.455
114.43,710.677,796.751
114.902,709.3,796.614
115.375,708.636,796.109
115.848,707.638,796.821
116.322,706.335,793.912
116.796,705.142,793.152
117.271,704.174,789.558
117.747,702.399,786.376
118.223,701.126,783.255
118.7,700.063,782.852
119.177,699.231,782.752
119.655,698.071,786.247
120.133,696.367,787.618
120.612,694.725,787.764
121.092,693.064,786.771
121.572,692.672,785.178
122.053,691.786,782.436
122.534,691.065,778.652
123.016,690.163,772.749
123.499,689.519,768.754
123.982,687.782,770.107
124.466,686.737,772.859
124.95,685.596,774.464
125.435,685.809,773.815
125.921,685.322,773.346
126.408,684.755,768.445
126.895,683.474,762.474
127.383,680.625,762.133
127.871,679.698,762.496
128.36,678.825,762.698
128.85,678.284,759.926
129.34,678.028,762.228
129.832,677.055,764.239
130.324,675.287,761.748
130.816,674.618,756.976
131.309,673.994,758.211
131.803,672.889,760.16
132.298,671.898,760.325
132.794,671.11,756.338
133.29,669.35,755.826
133.787,667.087,756.24
134.285,665.978,756.412
134.783,667.879,753.582
135.282,669.098,747.469
135.782,666.912,744.963
136.283,663.179,744.958
136.784,660.269,747.251
137.286,663.07,747.63
137.789,660.339,745.819
138.293,659.542,741.328
138.798,659.117,740.908
139.303,657.569,745.404
139.809,654.828,745.028
140.316,656.989,743.529
140.824,658.886,741.95
141.333,657.743,740.429
141.842,657.828,741.231
142.352,657.783,743.794
142.863,656.447,743.511
143.375,655.526,739.492
143.888,655.435,735.805
144.401,653.504,735.383
144.916,651.931,740.475
145.431,651.873,741.327
145.947,652.739,742.353
146.464,651.841,743.511
146.982,650.528,741.793
147.5,648.122,741.074
148.02,647.267,742.675
148.54,645.885,738.567
149.061,645.604,734.004
149.584,646.29,730.711
150.107,650.517,724.396
150.631,651.629,729.185
151.155,651.281,729.197
151.681,648.16,727.467
152.208,648.536,722.863
152.735,649.286,727.282
153.264,648.542,730.985
153.793,648.787,731.146
154.323,649.942,731.025
154.855,649.285,727.301
155.387,649.56,724.094
155.92,649.3,718.454
156.454,649.184,715.347
156.989,648.611,711.197
157.524,648.289,711.204
158.061,647.888,715.136
158.599,648.141,715.161
159.138,647.797,719.505
159.677,647.213,722.988
160.218,647.829,723.362
160.76,648.631,723.248
161.302,649.831,721.172
