#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
55.8421,785.118,881.547
56.294,783.857,877.756
56.7458,779.129,872.356
57.1973,785.733,875.726
57.6486,785.174,878.808
58.0998,780.518,874.596
58.5508,780.592,875.927
59.0016,784.203,874.562
59.4522,780.665,874.804
59.9026,778.021,873.655
60.3529,780.612,873.606
60.8031,779.414,876.62
61.2531,776.043,878.981
61.7029,779.717,874.778
62.1527,782.706,883.7
62.6023,776.573,883.945
63.0517,773.477,878.379
63.5011,776.107,873.105
63.9503,777.242,878.496
64.3994,778.245,879.957
64.8484,775.793,876.033
65.2973,777.918,876.138
65.7462,776.892,877.068
66.1949,773.018,873.781
66.6436,773.637,871.409
67.0922,774.851,874.339
67.5407,772.569,880.321
67.9891,769.482,875.443
68.4375,771.869,869.902
68.8859,774.133,877.714
69.3342,770.562,875.365
69.7824,767.273,871.819
70.2307,770.367,871.346
70.6789,770.21,869.839
71.127,768.908,864.868
71.5752,766.963,866.293
72.0233,768.488,868.21
72.4715,767.489,866.75
72.9196,769.315,868.385
73.3677,769.668,876.089
73.8159,768.121,864.624
74.264,766.829,859.885
74.7122,766.761,861.613
75.1604,765.648,863.084
75.6087,764.542,860.985
76.0569,764.337,859.092
76.5053,766.33,861.264
76.9537,763.759,863.729
77.4021,760.504,857.629
77.8506,761.444,856.466
78.2991,762.347,857.242
78.7478,761.696,860.089
79.1965,759.161,854.465
79.6453,760.314,851.778
80.0941,760.705,850.722
80.5431,760.247,858.501
80.9922,759.099,852.241
81.4414,757.829,850.204
81.8907,757.899,846.571
82.3401,759.241,855.584
82.7896,757.101,857.739
83.2393,754.629,852.768
83.6891,753.95,846.831
84.139,756.875,845.789
84.5891,755.845,850.224
85.0394,754.756,845.954
85.4898,752.712,840.993
85.9403,751.258,840.257
86.391,751.605,846.353
86.8419,751.689,848.013
87.293,751.575,840.648
87.7443,749.955,836.694
88.1957,748.556,837.634
88.6474,747.647,842.877
89.0992,747.992,843.602
89.5513,747.057,840.584
90.0036,745.586,838.746
90.4561,744.238,836.319
90.9088,744.437,837.102
91.3618,745.115,838.691
91.8149,742.719,834.536
92.2684,742.6,832.607
92.7221,741.571,836.679
93.176,739.857,834.917
93.6302,738.796,834.585
94.0846,738.576,833.448
94.5394,737.27,832.435
94.9944,737.434,829.478
95.4497,736.682,828.19
95.9053,735.026,832.124
96.3611,733.867,832.767
96.8173,734.022,828.951
97.2738,733.139,826.76
97.7305,732.248,826.023
98.1876,732.341,826.76
98.6451,731.691,821.83
99.1028,729.915,819.482
99.5609,729.208,822.168
100.019,727.861,822.009
100.478,727.196,819.238
100.937,726.717,818.167
101.397,726.045,819.076
101.857,724.752,817.301
102.317,724.842,815.285
102.777,724.332,816.787
103.238,722.657,812.373
103.7,721.537,808.4
104.161,720.575,807.743
104.623,719.518,809.458
105.086,719.227,811.446
105.549,718.598,807.633
106.012,717.66,799.792
106.476,716.584,801.153
106.94,715.391,803.023
107.405,714.083,806.103
107.87,713.823,806.059
108.335,712.629,803.204
108.801,711.916,798.907
109.268,711.309,796.541
109.735,709.754,792.501
110.202,709.324,790.666
110.67,708.115,792.795
111.138,706.153,793.65
111.607,705.917,793.094
112.076,705.444,791.502
112.546,705.807,791.318
113.016,704.747,790.02
113.487,703.927,790.949
113.958,702.307,789.832
114.43,701.063,787.033
114.902,699.854,785.354
115.375,699.611,785.383
115.848,698.196,784.843
116.322,697.033,783.795
116.796,695.774,785.741
117.271,693.461,787.749
117.747,694.136,786.748
118.223,693.97,784.187
118.7,692.021,782.461
119.177,691.595,779.42
119.655,689.687,776.625
120.133,688.563,774.473
120.612,688.461,772.799
121.092,686.139,772.425
121.572,684.936,770.436
122.053,684.313,769.611
122.534,684.344,770.2
123.016,684.564,769.124
123.499,682.5,766.377
123.982,681.937,761.5
124.466,681.207,760.732
