L_S,vl1,vl2
40.3714,895.689,1000.27
40.4292,902.506,993.049
40.487,897.929,990.707
40.5448,899.189,998.897
40.6026,895.486,997.752
40.6604,884.332,991.571
40.7181,882.315,992.586
40.7759,890.921,1004.35
40.8337,894.668,1001.84
40.8914,899.978,994.375
40.9492,896.805,992.855
41.0069,900.055,1000.93
41.0646,895.534,999.989
41.1224,883.536,993.177
41.1801,882.298,993.809
41.2378,891.342,1005.51
41.2955,894.906,1002.83
41.3532,901.056,995.247
41.4109,897.036,993.626
41.4686,899.145,1002.08
41.5263,895.127,1001.01
41.584,883.086,994.575
41.6416,880.083,994.572
41.6993,888.43,1005.44
41.757,892.859,1003.97
41.8146,899.578,996.83
41.8723,895.203,995.912
41.9299,897.455,1004.4
41.9875,892.52,1002.67
42.0452,880.932,995.098
42.1028,878.82,996.094
42.1604,887.86,1006.99
42.218,891.614,1004.78
42.2756,897.773,998.383
42.3332,894.328,996.928
42.3908,897.346,1003.64
42.4484,893.522,1001.34
42.506,881.103,994.673
42.5636,878.712,994.384
42.6211,888.521,1001.06
42.6787,893.351,998.642
42.7363,899.61,992.358
42.7938,895.397,991.528
42.8514,897.153,999.481
42.9089,893.04,997.629
42.9664,881.452,991.271
43.024,878.409,989.082
43.0815,887.172,995.421
43.139,891.059,993.666
43.1965,896.992,987.971
43.254,893.336,987.045
43.3115,895.932,993.533
43.369,891.708,991.319
43.4265,879.556,984.967
43.484,877.233,982.521
43.5415,887.088,988.608
43.599,890.786,988.064
43.6564,896.574,983.579
43.7139,893.761,983.471
43.7713,895.821,991.727
43.8288,891.968,991.392
43.8862,879.988,986.233
43.9437,876.564,983.684
44.0011,885.24,990.256
44.0585,889.725,990.53
44.116,894.918,985.591
44.1734,891.15,985.751
44.2308,893.889,993.882
44.2882,889.768,992.179
44.3456,877.558,984.97
44.403,875.188,983.797
44.4604,884.773,991.34
44.5177,887.516,990.455
44.5751,893.344,984.969
44.6325,890.509,984.602
44.6899,892.711,992.064
44.7472,888.61,990.661
44.8046,877.008,984.479
44.8619,874.298,982.003
44.9193,884.141,988.488
44.9766,888.578,987.161
45.034,894.25,981.383
45.0913,890.439,980.74
45.1486,891.972,988.966
45.2059,887.801,988.54
45.2632,876.839,982.835
45.3205,873.794,980.53
45.3778,881.789,986.133
45.4351,885.019,985.216
45.4924,891.783,979.271
45.5497,887.165,978.445
45.607,889.48,986.981
45.6643,885.776,987.063
45.7215,873.562,981.174
