L_S,vl1,vl2
65.2973,815.975,926.136
65.7462,812.791,916.94
66.1949,815.605,911.928
66.6436,818.629,917.085
67.0922,817.466,922.234
67.5407,814.437,916.063
67.9891,814.304,911.831
68.4375,815.903,912.834
68.8859,815.185,917.062
69.3342,812.478,917.242
69.7824,814.179,915.862
70.2307,815.001,915.425
70.6789,813.08,913.729
71.127,811.923,914.503
71.5752,813.353,912.406
72.0233,812.281,911.168
72.4715,813.384,913.56
72.9196,812.16,917.655
73.3677,810.471,914.265
73.8159,810.968,912.201
74.264,810.446,912.166
74.7122,809.292,910.919
75.1604,810.042,913.472
75.6087,806.387,911.758
76.0569,806.785,909.57
76.5053,806.918,910.204
76.9537,807.137,907.128
77.4021,805.362,902.044
77.8506,804.169,902.624
78.2991,803.611,904.475
78.7478,804.079,904.355
79.1965,803.867,900.871
79.6453,802.159,899.123
80.0941,801.717,899.522
80.5431,800.648,903.499
80.9922,799.667,903.521
81.4414,798.51,898.296
81.8907,798.032,896.592
82.3401,798.057,900.921
82.7896,796.834,898.789
83.2393,796.059,897.416
83.6891,795.638,893.902
84.139,794.312,895.499
84.5891,793.331,893.151
85.0394,792.72,892.017
85.4898,792.258,890.929
85.9403,792.551,886.225
86.391,791.268,889.285
86.8419,791.144,889.662
87.293,790.872,887.551
87.7443,788.88,885.668
88.1957,788.19,883.672
88.6474,787.327,883.322
89.0992,786.355,877.775
89.5513,785.71,879.007
90.0036,785.019,880.706
90.4561,784.689,874.69
90.9088,783.454,872.657
91.3618,783.075,871.231
91.8149,782.692,873.382
92.2684,781.057,870.989
92.7221,780.131,874.422
93.176,779.637,877.537
93.6302,778.722,874.534
94.0846,777.735,870.897
94.5394,776.851,863.664
94.9944,775.352,863.496
95.4497,774.224,865.063
95.9053,773.311,864.567
96.3611,772.525,864.754
96.8173,771.748,863.904
97.2738,771.711,862.79
97.7305,771.807,863.292
98.1876,770.717,861.656
98.6451,769.023,861.62
99.1028,767.678,859.521
99.5609,766.709,855.392
100.019,765.375,853.115
100.478,765.263,850.058
100.937,762.743,847.354
101.397,760.902,847.493
101.857,759.79,845.946
102.317,758.844,846.373
102.777,757.95,846.167
103.238,756.633,844.245
103.7,754.925,840.112
104.161,753.296,838.907
104.623,752.88,839.856
105.086,752.387,840.306
105.549,750.806,838.949
106.012,749.803,837.163
106.476,749.149,838.648
106.94,748.018,836.729
107.405,746.867,837.029
107.87,746.172,836.845
108.335,745.181,834.764
108.801,744.436,829.234
109.268,742.697,826.807
109.735,740.746,828.18
