#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
58.5508,824.573,931.521
59.0016,822.939,931.799
59.4522,822.953,931.554
59.9026,821.787,929.702
60.3529,821.64,926.347
60.8031,820.12,924.043
61.2531,822.356,921.596
61.7029,824.474,925.702
62.1527,823.856,928.856
62.6023,820.203,927.891
63.0517,819.37,930.971
63.5011,819.942,921.246
63.9503,821.881,922.473
64.3994,824.533,937.378
64.8484,820.362,933.185
65.2973,818.426,923.263
65.7462,818.489,913.393
66.1949,821.792,913.081
66.6436,819.993,922.368
67.0922,818.928,925.855
67.5407,817.223,924.746
67.9891,819.225,924.524
68.4375,820.776,932.714
68.8859,817.367,924.565
69.3342,814.756,917.355
69.7824,816.998,915.835
70.2307,817.241,915.821
70.6789,815.175,917.91
71.127,816.207,919.174
71.5752,816.256,916.895
72.0233,814.732,917.396
72.4715,815.583,922.179
72.9196,814.207,922.606
73.3677,812.876,917.138
73.8159,814.642,916.271
74.264,814.648,916.624
74.7122,811.668,913.582
75.1604,809.644,912.804
75.6087,810.648,910.773
76.0569,812.535,914.48
76.5053,811.46,917.423
76.9537,808.773,912.589
77.4021,809.104,909.443
77.8506,808.573,905.333
78.2991,807.245,910.746
78.7478,807.341,910.048
79.1965,805.799,908.314
79.6453,806.222,906.617
80.0941,805.718,902.44
80.5431,804.789,900.581
80.9922,803.024,900.712
81.4414,802.782,902.184
81.8907,801.218,903.196
82.3401,800.294,903.019
82.7896,801.298,899.974
83.2393,802.918,897.008
83.6891,800.817,899.288
84.139,799.602,893.773
84.5891,797.506,891.772
85.0394,796.408,889.915
85.4898,796.531,892.727
85.9403,797.257,896.006
86.391,796.713,891.558
86.8419,795.242,888.134
87.293,793.658,888.997
87.7443,792.638,891.31
88.1957,792.721,891.847
88.6474,791.682,888.501
89.0992,791.036,887.005
89.5513,790.083,885.441
90.0036,789.359,886.464
90.4561,788.227,885.434
90.9088,787.258,879.062
91.3618,785.953,879.572
91.8149,785.083,879.431
92.2684,785.201,876.818
92.7221,783.946,872.39
93.176,782.532,872.387
93.6302,781.915,876.619
94.0846,780.756,878.214
94.5394,779.081,872.485
94.9944,778.405,864.836
95.4497,776.771,863.459
95.9053,775.908,866.806
96.3611,775.907,865.41
96.8173,776.002,865.541
97.2738,774.826,867.432
97.7305,774.149,869.066
98.1876,773.312,865.174
98.6451,773.142,861.565
99.1028,772.127,862.805
99.5609,770.425,860.763
100.019,768.533,857.446
100.478,767.339,852.415
100.937,766.689,851.076
101.397,766.052,852.98
101.857,765.244,851.813
102.317,764.107,850.872
102.777,762.72,850.122
103.238,760.92,850.025
103.7,759.893,850.069
104.161,758.643,849.928
104.623,757.643,845.732
105.086,756.117,841.347
105.549,754.786,841.122
106.012,753.135,839.875
106.476,751.935,840.861
106.94,750.71,839.044
107.405,749.718,836.951
107.87,749.252,837.861
108.335,747.95,835.747
108.801,745.478,832.014
109.268,744.187,828.929
109.735,744.08,826.769
110.202,743.892,825.548
110.67,741.692,826.986
111.138,740.741,825.631
111.607,738.937,825.344
112.076,737.74,827.69
112.546,737.073,827.119
113.016,735.342,825.146
113.487,733.896,823.847
113.958,734.145,822.244
114.43,732.929,821.717
114.902,731.459,818.781
115.375,729.907,814.229
115.848,728.159,811.597
116.322,727.137,813.643
116.796,726.777,816.565
117.271,725.476,816.761
117.747,723.963,816.159
118.223,722.462,817.433
118.7,722.023,817.725
119.177,721.116,815.818
119.655,719.99,813.117
120.133,719.262,810.23
120.612,718.374,808.128
121.092,717.176,805.429
121.572,715.952,804.966
122.053,715.171,806.015
122.534,713.751,807.739
123.016,712.492,806.903
123.499,712.352,803.496
123.982,711.342,799.652
124.466,711.363,794.443
124.95,710.675,789.659
125.435,709.648,789.614
125.921,708.645,799.839
126.408,708.156,798.83
126.895,707.234,793.905
127.383,705.056,794.202
127.871,704.915,794.462
128.36,703.971,795.179
128.85,703.46,794.062
129.34,704.047,792.439
129.832,702.64,791.777
130.324,701.112,792.969
130.816,699.992,795.154
131.309,697.955,797.667
131.803,697.832,788.171
132.298,698.831,776.042
132.794,697.633,779.377
133.29,697.04,781.346
133.787,694.208,782.418
134.285,693.399,784.373
134.783,692.041,784.23
135.282,691.422,781.629
135.782,690.827,779.439
136.283,689.122,780.428
136.784,687.541,775.065
137.286,686.341,770.868
137.789,687.671,772.872
138.293,688.212,777.223
138.798,687.844,778.06
139.303,690.607,773.366
139.809,691.233,775.904
140.316,689.675,775.55
140.824,686.864,773.466
141.333,684.586,772.818
141.842,684.521,774.589
142.352,685.392,777.656
142.863,685.735,773.515
143.375,685.227,771.738
143.888,682.269,770.679
144.401,679.494,765.339
144.916,674.515,767.433
145.431,674.154,773.966
145.947,676.253,779.955
146.464,679.269,783.683
146.982,678.89,783.347
147.5,678.545,765.95
148.02,679.207,765.268
148.54,679.383,769.672
149.061,680.345,763.842
149.584,679.4,750.779
150.107,678.194,750.04
150.631,677.412,753.475
151.155,678.582,757.25
151.681,679.85,761.252
152.208,679.466,761.388
152.735,679.574,760.903
153.264,679.63,761.771
153.793,678.884,760.482
154.323,679.242,758.54
154.855,680.084,757.889
155.387,679.287,754.347
155.92,679.873,749.072
156.454,680.774,748.153
156.989,681.094,746.245
157.524,680.326,746.602
158.061,679.416,742.943
158.599,680.037,743.863
159.138,680.843,746.06
159.677,681.835,753.904
160.218,681.603,759.759
160.76,680.552,758.497
161.302,681.786,753.38
161.846,681.591,751.57
162.39,683.685,760.505
162.935,683.47,763.232
163.482,683.222,768.178
164.029,684.182,768.738
164.577,684.198,765.148
165.127,685.592,765.332
165.677,686.026,759.174
166.228,686.042,753.64
166.781,688.259,766.805
167.334,687.239,768.613
167.888,687.826,761.65
168.443,688.45,770.149
169.0,687.421,772.62
169.557,691.117,764.912
170.115,691.844,774.022
170.674,691.435,774.929
171.234,693.774,768.517
171.796,693.453,764.932
172.358,695.53,778.64
172.921,695.877,777.347
173.485,696.773,780.261
174.05,698.351,782.801
174.617,699.302,777.494
175.184,700.442,779.402
175.752,703.16,783.969
176.321,701.857,791.697
176.892,703.229,787.75
177.463,702.464,789.599
178.035,703.326,787.671
178.608,706.598,793.588
179.183,706.142,800.262
