L_S,vl1,vl2
45.8361,856.562,956.858
46.2939,858.345,952.283
46.7515,855.371,952.07
47.2087,857.224,952.179
47.6656,852.805,945.251
48.1222,856.608,957.745
48.5785,856.955,960.758
49.0345,850.141,949.858
49.4902,853.431,949.173
49.9456,853.487,950.256
50.4007,852.744,950.976
50.8556,849.646,948.446
51.3102,855.829,955.835
51.7645,851.142,949.063
52.2185,845.412,952.714
52.6723,852.596,954.165
53.1258,852.683,955.342
53.5791,848.697,949.764
54.0322,846.797,951.687
54.485,849.543,953.647
54.9376,848.138,956.147
55.3899,842.445,951.206
55.8421,842.349,948.593
56.294,845.623,953.507
56.7458,841.839,955.297
57.1973,842.085,951.839
57.6486,842.499,947.02
58.0998,841.162,947.743
58.5508,844.15,950.305
59.0016,842.58,951.694
59.4522,841.211,948.57
59.9026,841.815,950.944
60.3529,844.672,953.782
60.8031,839.63,950.799
61.2531,840.292,946.557
61.7029,842.589,947.717
62.1527,843.357,950.088
62.6023,841.515,948.143
63.0517,840.379,947.529
63.5011,839.364,944.445
63.9503,837.404,940.665
64.3994,838.062,937.769
64.8484,839.476,943.159
65.2973,840.384,944.856
65.7462,840.041,945.233
66.1949,838.008,942.959
66.6436,835.606,937.858
67.0922,836.85,932.844
67.5407,838.148,934.777
67.9891,837.566,940.893
68.4375,834.778,942.742
68.8859,834.413,940.017
69.3342,833.023,939.086
69.7824,834.236,938.561
70.2307,833.372,939.368
70.6789,831.546,938.949
71.127,831.424,937.216
71.5752,829.319,936.114
72.0233,830.167,932.474
72.4715,829.138,931.694
72.9196,828.391,932.414
73.3677,827.695,927.742
73.8159,826.549,925.905
74.264,825.381,925.794
74.7122,825.507,927.132
75.1604,825.365,925.559
75.6087,824.681,919.574
76.0569,824.485,919.482
76.5053,823.757,924.077
76.9537,822.281,923.954
77.4021,821.862,921.491
77.8506,820.613,918.507
78.2991,820.236,914.104
78.7478,818.559,911.701
79.1965,817.676,911.682
79.6453,817.489,911.459
80.0941,816.068,907.008
80.5431,814.9,903.572
80.9922,814.277,904.662
81.4414,813.75,906.063
81.8907,813.157,905.171
82.3401,813.188,899.781
82.7896,810.806,898.778
83.2393,809.64,899.327
83.6891,809.284,899.4
84.139,809.123,896.59
84.5891,808.253,895.33
85.0394,807.528,893.306
85.4898,806.358,894.506
85.9403,805.879,897.212
86.391,805.447,897.822
86.8419,804.236,897.147
87.293,802.917,895.923
87.7443,801.511,892.849
88.1957,799.591,890.006
88.6474,798.0,888.39
89.0992,796.424,887.994
89.5513,794.946,885.418
90.0036,793.896,882.467
90.4561,793.003,878.801
90.9088,791.658,877.908
91.3618,790.213,878.568
91.8149,789.965,877.76
92.2684,788.185,877.342
92.7221,787.463,876.706
93.176,786.653,875.645
93.6302,785.368,869.825
94.0846,783.429,866.44
94.5394,781.883,865.132
94.9944,780.763,867.332
95.4497,779.887,866.078
95.9053,778.255,864.478
96.3611,776.729,864.708
96.8173,775.102,865.348
97.2738,773.376,865.318
97.7305,772.198,861.504
98.1876,771.036,860.321
98.6451,769.739,857.487
99.1028,768.759,852.883
99.5609,767.651,852.651
100.019,766.168,851.577
100.478,765.861,849.813
100.937,764.993,847.452
101.397,763.837,847.315
101.857,762.228,848.666
102.317,760.365,848.428
102.777,758.382,846.267
103.238,757.503,845.025
103.7,756.33,843.308
104.161,754.822,840.153
104.623,753.407,838.557
105.086,752.06,837.052
105.549,751.567,835.806
106.012,750.672,833.871
106.476,749.496,834.773
106.94,747.996,832.877
107.405,746.978,830.667
107.87,745.511,826.792
108.335,744.313,825.425
108.801,742.874,825.567
109.268,741.306,826.07
109.735,739.56,824.544
110.202,738.351,821.088
110.67,737.681,818.666
111.138,736.088,815.525
111.607,734.608,812.922
112.076,733.79,812.07
112.546,732.726,817.116
113.016,731.052,818.813
113.487,729.451,818.947
113.958,729.087,814.997
114.43,728.745,811.285
114.902,726.922,808.214
115.375,725.384,809.32
115.848,724.683,810.424
116.322,723.83,810.624
116.796,722.911,811.89
117.271,721.677,810.915
117.747,720.473,805.58
118.223,718.978,800.056
118.7,717.906,800.069
119.177,716.783,798.971
119.655,715.755,798.9
120.133,714.688,803.15
120.612,713.867,805.442
121.092,712.571,807.76
121.572,711.536,806.759
122.053,710.274,803.146
122.534,709.14,800.483
123.016,708.514,795.508
123.499,708.298,790.905
123.982,707.717,790.44
124.466,706.946,795.5
124.95,704.5,798.59
125.435,703.954,798.178
125.921,703.243,797.067
126.408,702.885,794.617
126.895,701.993,793.328
127.383,700.581,792.365
127.871,700.977,793.722
128.36,699.476,796.317
128.85,699.291,797.712
129.34,698.517,792.658
129.832,696.061,785.244
130.324,694.907,776.598
130.816,694.627,778.328
131.309,694.221,777.778
131.803,693.753,772.477
132.298,692.98,776.104
132.794,693.114,775.852
133.29,693.416,779.287
133.787,691.054,780.658
134.285,690.375,774.218
134.783,688.861,777.87
135.282,689.066,776.534
135.782,687.737,778.592
136.283,688.346,775.313
136.784,688.805,766.581
137.286,685.443,766.001
137.789,683.621,768.009
138.293,685.062,771.56
138.798,683.943,773.467
139.303,682.964,772.303
139.809,681.99,765.459
140.316,680.389,760.385
140.824,677.787,760.775
141.333,676.857,768.181
141.842,680.068,765.694
142.352,682.482,765.398
142.863,682.039,766.547
143.375,681.502,766.996
143.888,680.894,765.578
144.401,679.924,762.676
144.916,678.629,760.316
145.431,678.059,756.985
145.947,677.234,755.52
146.464,676.57,756.829
146.982,673.94,758.274
147.5,671.686,757.198
148.02,672.2,755.004
148.54,672.476,749.032
149.061,669.837,748.012
149.584,669.989,748.631
150.107,672.746,746.731
150.631,673.307,745.296
151.155,673.011,748.315
151.681,673.693,747.463
152.208,673.179,748.782
152.735,671.891,759.561
153.264,669.304,760.184
153.793,669.365,760.306
154.323,672.933,754.133
154.855,672.38,745.68
155.387,671.997,734.621
155.92,672.948,730.921
156.454,673.061,733.595
156.989,674.582,736.068
157.524,673.687,752.034
158.061,674.19,764.953
158.599,676.037,769.443
159.138,676.023,768.293
